Name,chrom,strand,tss,l2_FLvsAD,l2_ADvsFL,cE,tE,cW,tW,cY,tY,pE,pW,pY
Gpr65,chr12,+,98268634,-0.979269751217346,,110,146,85,129,121,168,0.4296875,0.367965367965368,0.418685121107266
Ptpn21,chr12,-,98737404,-1.07655385851514,1.74618659234,27,90,36,136,8,137,0.230769230769231,0.285714285714286,0.0551724137931035
Zc3h14,chr12,+,98746967,-0.311305725211532,,33,207,35,304,36,319,0.1375,0.144628099173554,0.101408450704225
Eml5,chr12,-,98901483,,1.03822438581,30,37,50,40,40,74,0.447761194029851,0.574712643678161,0.350877192982456
Foxn3,chr12,-,99450073,0.731686089295,0.743837644845,49,3,58,0,48,4,0.942307692307692,0.950819672131147,0.923076923076923
Tdp1,chr12,+,99884517,,-0.718541784945956,7,407,12,296,8,292,0.0169082125603865,0.0286396181384248,0.0266666666666667
Kcnk13,chr12,+,99964498,,-8.25362534895449,7,62,9,65,11,67,0.101449275362319,0.126760563380282,0.141025641025641
Psmc1,chr12,+,100112330,,-0.625488476700865,234,15,200,9,225,11,0.939759036144578,0.930232558139535,0.953389830508475
Gm10433,chr12,+,100187967,5.42378158144,,47,403,21,339,37,280,0.104444444444444,0.0495283018867925,0.116719242902208
Calm1,chr12,+,100199434,,-0.616536962122952,49,62,50,42,24,45,0.441441441441441,0.446428571428571,0.347826086956522
Gpr68,chr12,-,100908197,-3.67094175418547,,2,7,1,11,2,8,0.222222222222222,0.125,0.2
Ccdc88c,chr12,-,101028890,0.379724428411,,12,135,0,86,11,79,0.0816326530612245,0,0.122222222222222
Tc2n,chr12,-,101718522,,7.96279746023,3,63,12,47,5,23,0.0454545454545455,0.16,0.178571428571429
Lgmn,chr12,-,102439727,1.79077799888,-6.28151573749744,6,349,3,331,10,215,0.0169014084507042,0.00852272727272727,0.0444444444444444
Golga5,chr12,+,102469133,,0.714348074636,31,180,18,243,20,207,0.146919431279621,0.0909090909090909,0.0881057268722467
Chga,chr12,+,102554940,,-8.52492411899091,11,93,17,106,21,59,0.105769230769231,0.154545454545455,0.2625
Moap1,chr12,-,102743660,0.42055047025,,198,398,169,395,179,305,0.332214765100671,0.298059964726631,0.369834710743802
Gm20604,chr12,-,102757809,0.526607054918,,7,468,8,304,5,260,0.0147368421052632,0.0168067226890756,0.0188679245283019
Unc79,chr12,+,102948858,,4.5677368424,17,29,7,31,10,33,0.369565217391304,0.194444444444444,0.232558139534884
Asb2,chr12,-,103356000,,-4.61961295646341,42,1,45,3,66,2,0.976744186046512,0.978260869565217,0.970588235294118
Otub2,chr12,+,103376893,0.677478075911,0.871102938272,218,14,265,20,176,6,0.939655172413793,0.949820788530466,0.967032967032967
Ifi27,chr12,+,103434188,-0.688564906974367,1.61328028857,47,26,50,23,43,27,0.643835616438356,0.657894736842105,0.614285714285714
Ifi27l2a,chr12,-,103443679,,1.24191729267,15,6,22,2,20,3,0.714285714285714,0.785714285714286,0.869565217391304
Serpina6,chr12,-,103657217,6.19886374051,-8.99115165546197,98,14,71,6,88,3,0.875,0.835294117647059,0.967032967032967
Serpina1b,chr12,-,103738188,6.91153532526,-8.23954411231452,69,10,17,4,54,14,0.873417721518987,0.62962962962963,0.794117647058824
Serpina1d,chr12,-,103773632,5.13218335295,,42,7,62,7,80,6,0.857142857142857,0.898550724637681,0.930232558139535
Serpina1a,chr12,-,103863618,4.73944207324,,26,0,23,3,30,1,1,1,0.967741935483871
Serpina1e,chr12,-,103956896,4.74451664788,,12,0,7,0,11,1,1,1,0.916666666666667
Serpina3g,chr12,+,104214453,-2.1816846986157,1.76600668499,5,0,15,1,19,2,1,1,0.904761904761905
Serpina3f,chr12,+,104214543,-4.20433969618953,2.59029733956,5,0,15,1,19,2,1,1,0.904761904761905
Syne3,chr12,-,105009808,-0.909140562098615,0.575230963873,0,11,0,13,0,4,0,0,0
Glrx5,chr12,+,105032617,0.580550794565,-1.61546021833443,0,74,1,96,0,73,0,0.0133333333333333,0
D430019H16Rik,chr12,+,105453855,3.22828305435,-2.96746330730568,63,7,32,3,94,4,0.9,0.82051282051282,0.959183673469388
Ccnk,chr12,+,108179737,,-0.607378593034227,30,80,28,118,15,73,0.272727272727273,0.259259259259259,0.170454545454545
Ccdc85c,chr12,-,108275392,1.71930790073,-1.3678271450787,1,175,1,71,1,89,0.00568181818181818,0.00568181818181818,0.0111111111111111
Cyp46a1,chr12,+,108334315,,7.60372806364,0,44,0,42,0,49,0,0,0
Eml1,chr12,+,108371152,6.09123409911,,73,18,27,3,51,11,0.802197802197802,0.6,0.82258064516129
Evl,chr12,+,108554719,3.34903730803,-2.05807743515397,9,80,16,79,13,58,0.101123595505618,0.166666666666667,0.183098591549296
Gm16596,chr12,-,108555617,5.47923749765,,34,143,42,148,45,86,0.192090395480226,0.227027027027027,0.343511450381679
Degs2,chr12,-,108702305,3.18362112459,-1.96147545042661,25,54,30,79,18,47,0.316455696202532,0.357142857142857,0.276923076923077
Wars,chr12,-,108894173,,-0.596006291334865,25,17,15,13,55,6,0.595238095238095,0.46875,0.901639344262295
Begain,chr12,-,109068241,3.43459782152,,5,15,9,27,8,20,0.25,0.375,0.285714285714286
Dlk1,chr12,+,109452822,,-4.89386273859732,10,122,11,111,12,82,0.0757575757575758,0.0827067669172932,0.127659574468085
Meg3,chr12,+,109540995,2.78603148579,,83,68,43,28,57,45,0.549668874172185,0.387387387387387,0.558823529411765
Mir1906-1,chr12,+,109544540,3.3869883515,,58,1,75,1,55,0,0.983050847457627,0.986842105263158,1
Mir1906-2,chr12,+,109544540,3.3869883515,,58,1,75,1,55,0,0.983050847457627,0.986842105263158,1
Cinp,chr12,-,110889144,,-1.0100764753312,14,296,7,203,16,348,0.0451612903225806,0.0231023102310231,0.043956043956044
Exoc3l4,chr12,+,111417429,,1.83609314813,85,16,81,9,45,7,0.841584158415842,0.835051546391753,0.865384615384615
Tnfaip2,chr12,+,111442660,-0.777734702551264,-1.06990802959487,14,113,15,69,2,118,0.110236220472441,0.1171875,0.0166666666666667
2810029C07Rik,chr12,-,111574401,2.41855673891,,24,63,29,158,37,158,0.275862068965517,0.315217391304348,0.18974358974359
Ckb,chr12,-,111672337,3.18055636449,-3.25077214055622,34,104,37,110,39,74,0.246376811594203,0.262411347517731,0.345132743362832
Trmt61a,chr12,+,111678104,,-0.917281377488244,15,86,11,26,14,100,0.148514851485149,0.11340206185567,0.12280701754386
Zfyve21,chr12,+,111814169,,-1.00602230130126,5,227,0,197,11,209,0.021551724137931,0,0.05
Kif26a,chr12,+,112146207,2.71300531932,-3.01725186752861,1,95,0,61,0,78,0.0104166666666667,0,0
Inf2,chr12,+,112588766,-0.891403901105932,1.18588798049,51,43,50,23,48,43,0.542553191489362,0.537634408602151,0.527472527472528
Adssl1,chr12,+,112620046,-0.896056555393335,,0,221,5,136,0,148,0,0.0221238938053097,0
Siva1,chr12,+,112644827,,-0.978589451902488,28,114,15,133,9,97,0.197183098591549,0.116279069767442,0.0849056603773585
Zbtb42,chr12,+,112678839,-0.967630021758519,1.1672391993,70,46,69,24,85,28,0.603448275862069,0.6,0.752212389380531
Cdca4,chr12,-,112829520,,-0.69989953493701,3,258,8,283,1,251,0.0114942528735632,0.0300751879699248,0.00396825396825397
Gpr132,chr12,-,112860915,0.675920714764,,24,32,51,37,45,29,0.428571428571429,0.614457831325301,0.608108108108108
Pacs2,chr12,+,113014507,-0.439197560966162,-0.614138727180292,4,3,7,4,6,8,0.571428571428571,0.7,0.428571428571429
Crip2,chr12,+,113140235,1.43658959163,-3.4238074392099,3,107,2,57,3,71,0.0272727272727273,0.018348623853211,0.0405405405405405
Crip1,chr12,+,113152011,-1.02884354676145,,133,214,110,167,78,180,0.38328530259366,0.339506172839506,0.302325581395349
Tmem121,chr12,+,113185902,-1.83423435515545,,6,7,22,4,22,3,0.461538461538462,0.758620689655172,0.88
Zfp386,chr12,+,116047723,,1.50659389252,80,226,76,229,66,268,0.261437908496732,0.251655629139073,0.197604790419162
Esyt2,chr12,+,116281221,,0.994043832906,0,9,0,11,0,14,0,0,0
D430020J02Rik,chr12,-,116405160,-0.601973716757649,,72,0,19,0,68,0,1,1,1
Ncapg2,chr12,+,116405435,-0.424419580241656,,60,2,17,6,56,3,0.967741935483871,0.894736842105263,0.949152542372881
Ptprn2,chr12,+,116485719,6.1815055225,,12,3,7,4,8,0,0.8,0.7,1
Rapgef5,chr12,+,117516525,0.677048598191,,62,44,72,39,73,30,0.584905660377359,0.620689655172414,0.70873786407767
Sp4,chr12,-,118301439,0.503067931966,0.949436852209,9,88,3,69,0,59,0.0927835051546392,0.032967032967033,0
Asb13,chr13,+,3634031,-0.763570426883163,1.35423240664,71,91,72,76,63,79,0.438271604938272,0.441717791411043,0.443661971830986
Net1,chr13,-,3918219,0.376521098091,,113,243,132,310,119,360,0.317415730337079,0.352,0.248434237995825
Akr1c13,chr13,+,4191186,-4.24512434003896,1.76170272685,50,19,47,19,41,34,0.72463768115942,0.712121212121212,0.546666666666667
Akr1c19,chr13,+,4233739,,6.02333998296,18,1,9,0,15,1,0.947368421052632,0.9,0.9375
Klf6,chr13,+,5861488,,1.17716224117,22,14,13,2,30,6,0.611111111111111,0.481481481481482,0.833333333333333
Pitrm1,chr13,+,6548156,,-0.796557415411165,37,80,27,88,46,57,0.316239316239316,0.252336448598131,0.446601941747573
Pfkp,chr13,-,6648770,-1.59330990178426,0.710345210389,0,57,0,68,0,36,0,0,0
Dip2c,chr13,+,9276524,-1.42295626656207,1.51749100798,15,22,25,86,25,87,0.405405405405405,0.531914893617021,0.223214285714286
Zmynd11,chr13,-,9765320,,0.861614763018,17,41,16,30,7,33,0.293103448275862,0.280701754385965,0.175
Ryr2,chr13,-,12106944,4.05510906614,,33,63,18,122,28,90,0.34375,0.222222222222222,0.23728813559322
Actn2,chr13,-,12340731,2.88177841887,,0,11,0,4,2,11,0,0,0.153846153846154
Lgals8,chr13,-,12461737,-0.376906896602875,1.01943611817,14,182,9,172,12,145,0.0714285714285714,0.0471204188481675,0.0764331210191083
Edaradd,chr13,-,12520449,2.63077238476,,89,137,83,105,73,84,0.393805309734513,0.377272727272727,0.464968152866242
Gpr137b-ps,chr13,-,12650394,0.630303626024,,1,43,1,45,0,22,0.0227272727272727,0.0227272727272727,0
Nid1,chr13,+,13437601,7.11635747178,-4.59556081086621,0,0,0,9,2,6,,,0.25
Lyst,chr13,+,13590408,,0.890166199754,7,69,3,64,5,46,0.0921052631578947,0.0416666666666667,0.0980392156862745
B3galnt2,chr13,+,13954673,-0.550000156072349,,1,127,2,77,5,108,0.0078125,0.0155038759689922,0.0442477876106195
Tbce,chr13,-,14039637,-0.533945569840478,,18,53,34,64,31,93,0.253521126760563,0.390804597701149,0.25
Psma2,chr13,+,14613241,,-0.695267633729808,3,34,2,41,4,36,0.0810810810810811,0.0555555555555556,0.1
Inhba,chr13,+,16011850,2.33601334538,,26,13,38,2,40,6,0.666666666666667,0.745098039215686,0.869565217391304
Epdr1,chr13,-,19619829,,-1.07782988534213,51,38,26,38,24,16,0.573033707865169,0.40625,0.6
Sfrp4,chr13,+,19623174,6.05478663669,,98,16,121,22,110,23,0.859649122807018,0.883211678832117,0.827067669172932
Trim27,chr13,+,21179930,,-0.855716329618716,27,70,29,83,30,86,0.278350515463918,0.292929292929293,0.258620689655172
Zscan26,chr13,-,21453726,,1.08467357793,29,98,25,95,26,114,0.228346456692913,0.203252032520325,0.185714285714286
Zkscan4,chr13,+,21478848,,2.06616088469,36,24,33,16,30,19,0.6,0.578947368421053,0.612244897959184
Zkscan8,chr13,-,21531113,,0.987950959413,24,29,39,17,57,15,0.452830188679245,0.573529411764706,0.791666666666667
Prss16,chr13,-,22009740,-1.8083786344593,,22,5,10,2,21,4,0.814814814814815,0.666666666666667,0.84
Btn1a1,chr13,-,23465900,3.40694556503,,0,110,3,69,1,124,0,0.0265486725663717,0.008
Hfe,chr13,-,23710853,-1.11849778238694,,122,15,93,36,78,31,0.89051094890511,0.861111111111111,0.715596330275229
Cmah,chr13,+,24327403,2.60357662702,,142,7,104,5,102,3,0.953020134228188,0.936936936936937,0.971428571428571
Gm11346,chr13,-,24604766,,1.43013340117,8,108,0,66,0,11,0.0689655172413793,0,0
Gmnn,chr13,-,24761936,,-1.1374827531366,85,96,79,75,77,115,0.469613259668508,0.451428571428571,0.401041666666667
4932702P03Rik,chr13,+,24905599,,2.37537340072,262,8,236,10,288,7,0.97037037037037,0.967213114754098,0.976271186440678
Aldh5a1,chr13,-,24937660,,1.70828485457,136,99,97,93,57,97,0.578723404255319,0.494897959183674,0.37012987012987
Dcdc2a,chr13,+,25056003,4.90448754336,,0,12,1,11,0,16,0,0.0769230769230769,0
Mboat1,chr13,+,30136489,-1.19536091778259,,17,142,17,93,13,81,0.106918238993711,0.106918238993711,0.138297872340426
Uqcrfs1,chr13,-,30545315,,-0.834760233191036,37,355,44,273,34,328,0.0943877551020408,0.110275689223058,0.0939226519337017
Dusp22,chr13,+,30660058,2.40582294295,-1.28421345766855,67,28,68,14,70,10,0.705263157894737,0.708333333333333,0.875
Irf4,chr13,+,30749232,4.50907293655,-3.1741704969892,191,161,119,78,149,147,0.542613636363636,0.425,0.503378378378378
Serpinb1a,chr13,-,32851184,-0.647222331292148,1.21878658423,35,61,38,94,46,108,0.364583333333333,0.383838383838384,0.298701298701299
Serpinb9,chr13,+,33004540,,1.21216176115,0,4,0,11,0,15,0,0,0
Nqo2,chr13,+,33964658,-0.741438537032076,,30,21,29,44,25,47,0.588235294117647,0.58,0.347222222222222
Ripk1,chr13,+,34002362,-0.366463008403721,,28,395,26,367,34,141,0.066193853427896,0.0617577197149644,0.194285714285714
Serpinb6a,chr13,-,34002793,-0.865430682320163,,6,388,6,365,6,136,0.0152284263959391,0.0152284263959391,0.0422535211267606
Tubb2a,chr13,-,34078007,0.820387091839,-1.09379081168017,14,56,10,65,14,46,0.2,0.151515151515152,0.233333333333333
Slc22a23,chr13,-,34345217,,-2.39067675743405,6,182,14,163,27,65,0.0319148936170213,0.0714285714285714,0.293478260869565
Fam217a,chr13,-,34919991,2.84854619726,,71,3,85,9,90,5,0.959459459459459,0.965909090909091,0.947368421052632
Nrn1,chr13,-,36734476,5.87466315855,,3,79,6,153,12,135,0.0365853658536585,0.0705882352941176,0.0816326530612245
Ly86,chr13,+,37345344,4.68582813821,-4.56228038838414,356,36,321,17,236,4,0.908163265306122,0.899159663865546,0.983333333333333
Ssr1,chr13,-,37994207,-0.662288690749027,,49,43,27,63,48,72,0.532608695652174,0.385714285714286,0.4
Cage1,chr13,-,38036936,,1.9193873563,96,43,84,28,144,55,0.690647482014389,0.661417322834646,0.723618090452261
Dsp,chr13,+,38151293,1.59450443069,,27,107,17,63,48,94,0.201492537313433,0.137096774193548,0.338028169014085
Bmp6,chr13,+,38345715,5.87462093822,,0,16,0,0,0,24,0,0,0
Txndc5,chr13,-,38528823,-1.11807000955161,,92,53,116,63,111,45,0.63448275862069,0.686390532544379,0.711538461538462
Eef1e1,chr13,-,38659027,,-0.71895289166824,50,76,43,91,22,112,0.396825396825397,0.361344537815126,0.164179104477612
Slc35b3,chr13,-,38960878,,0.885248071716,60,101,60,95,42,61,0.372670807453416,0.372670807453416,0.407766990291262
Gcnt2,chr13,+,40859767,,1.03056025531,208,113,127,104,125,136,0.64797507788162,0.529166666666667,0.478927203065134
Tmem14c,chr13,+,41016249,0.278759591585,-1.50992561331175,104,322,92,397,86,318,0.244131455399061,0.222222222222222,0.212871287128713
Elovl2,chr13,-,41220402,1.99032779339,,84,48,73,50,81,21,0.636363636363636,0.603305785123967,0.794117647058824
Tmem170b,chr13,+,41605881,-0.910250343094286,0.788720861298,11,80,1,70,6,131,0.120879120879121,0.0123456790123457,0.0437956204379562
Hivep1,chr13,+,42052020,,0.660459038239,4,111,0,152,4,87,0.0347826086956522,0,0.043956043956044
Phactr1,chr13,+,42680798,,3.54969745304,147,80,101,52,145,45,0.647577092511013,0.558011049723757,0.763157894736842
Gfod1,chr13,-,43304171,-1.18536511764271,1.26526158099,37,63,45,41,39,22,0.37,0.416666666666667,0.639344262295082
Mcur1,chr13,-,43560190,,0.633818215419,22,256,2,193,7,214,0.079136690647482,0.00775193798449612,0.0316742081447964
Jarid2,chr13,+,44730773,0.664772880323,,0,279,0,348,1,241,0,0,0.00413223140495868
Mylip,chr13,+,45389741,2.40323957214,,114,18,103,9,77,11,0.863636363636364,0.851239669421488,0.875
Gmpr,chr13,+,45507443,0.450788005542,,18,185,9,213,12,211,0.0886699507389163,0.0463917525773196,0.0538116591928251
Ptpdc1,chr13,-,48625671,,1.71681979231,14,7,13,11,11,4,0.666666666666667,0.65,0.733333333333333
Fam120aos,chr13,+,48968111,0.734305522888,0.857781581067,4,94,2,84,3,77,0.0408163265306122,0.0208333333333333,0.0375
Ninj1,chr13,+,49187528,-1.94840224292889,1.01348780103,0,25,0,19,0,8,0,0,0
Susd3,chr13,-,49248705,-1.67621932937063,1.27283109938,19,5,22,5,31,6,0.791666666666667,0.814814814814815,0.837837837837838
Fgd3,chr13,-,49309207,-0.728183991184684,1.45137666863,0,11,0,8,0,14,0,0,0
Ecm2,chr13,+,49504809,2.19709873347,,51,29,54,21,41,27,0.6375,0.650602409638554,0.602941176470588
Iars,chr13,+,49682129,,-0.891189069441381,71,228,85,239,60,221,0.237458193979933,0.271565495207668,0.213523131672598
S1pr3,chr13,+,51408617,-2.49130298666303,,11,11,7,2,18,2,0.5,0.388888888888889,0.9
Cks2,chr13,+,51645231,,-1.27723213762813,64,251,50,221,54,208,0.203174603174603,0.166112956810631,0.206106870229008
Sfxn1,chr13,+,54071844,-0.59944135915122,,55,161,49,160,66,128,0.25462962962963,0.233333333333333,0.34020618556701
Cplx2,chr13,+,54302555,-1.63400773278924,3.52910604985,43,29,40,26,63,47,0.597222222222222,0.579710144927536,0.572727272727273
Thoc3,chr13,-,54468839,,-0.717861199915683,32,33,25,19,26,41,0.492307692307692,0.431034482758621,0.388059701492537
Simc1,chr13,+,54503804,-0.92695695783193,,87,225,71,102,98,255,0.278846153846154,0.239864864864865,0.277620396600567
Nop16,chr13,-,54590073,,-0.76578897940038,41,123,39,45,26,112,0.25,0.240740740740741,0.188405797101449
Higd2a,chr13,+,54590230,,-0.725707039338598,20,106,17,43,10,106,0.158730158730159,0.138211382113821,0.0862068965517242
Cltb,chr13,-,54611372,0.422087317811,,72,57,38,60,73,77,0.558139534883721,0.4,0.486666666666667
Rnf44,chr13,-,54693959,0.74195818992,,45,139,45,109,28,55,0.244565217391304,0.244565217391304,0.337349397590361
Tspan17,chr13,+,54789404,-0.832861845929301,,8,105,7,84,12,58,0.0707964601769912,0.0625,0.171428571428571
Hk3,chr13,-,55021384,-4.68256209473055,,65,8,54,28,27,44,0.89041095890411,0.870967741935484,0.380281690140845
Uimc1,chr13,-,55100299,-0.460334416732003,0.730487330726,80,18,36,29,68,38,0.816326530612245,0.666666666666667,0.641509433962264
Prelid1,chr13,+,55322054,-0.352964402219745,-1.01382666960034,22,95,14,180,24,176,0.188034188034188,0.128440366972477,0.12
Mxd3,chr13,-,55329730,-0.494059272805352,,30,10,36,3,35,11,0.75,0.782608695652174,0.760869565217391
Rgs14,chr13,+,55369731,,0.927227136518,26,73,9,47,8,88,0.262626262626263,0.109756097560976,0.0833333333333333
Dbn1,chr13,-,55488075,2.24314640655,,14,28,17,16,31,9,0.333333333333333,0.377777777777778,0.775
Fam193b,chr13,-,55571119,,0.743594644786,6,31,10,39,6,57,0.162162162162162,0.24390243902439,0.0952380952380952
B4galt7,chr13,+,55599895,-0.503644904098109,,55,211,43,82,49,174,0.206766917293233,0.169291338582677,0.219730941704036
Tifab,chr13,-,56178884,3.42234458599,,30,3,12,0,31,4,0.909090909090909,0.8,0.885714285714286
Tgfbi,chr13,+,56609585,2.48399331566,,90,3,97,7,78,14,0.967741935483871,0.97,0.847826086956522
Klhl3,chr13,-,58113646,1.20952132703,,38,147,28,129,37,124,0.205405405405405,0.16,0.229813664596273
Hnrnpa0,chr13,-,58128555,0.790544931325,-0.644066020804727,0,64,0,56,0,26,0,0,0
Mir6369,chr13,-,58313148,,-1.33477688501057,68,5,57,9,72,8,0.931506849315068,0.919354838709677,0.9
Kif27,chr13,-,58354946,3.38914589917,,123,6,112,3,95,4,0.953488372093023,0.949152542372881,0.95959595959596
2210016F16Rik,chr13,-,58385224,0.855830832728,-1.07727506583996,141,91,156,34,153,104,0.607758620689655,0.631578947368421,0.595330739299611
Agtpbp1,chr13,-,59557346,-0.405218807179562,0.871939058582,14,95,5,76,15,88,0.128440366972477,0.05,0.145631067961165
Golm1,chr13,-,59675783,,-1.44157509613479,9,39,5,63,12,43,0.1875,0.113636363636364,0.218181818181818
Isca1,chr13,-,59769788,0.516943148178,,0,262,1,152,0,256,0,0.00380228136882129,0
Etohd2,chr13,+,59769965,,0.857168507516,0,262,1,152,0,256,0,0.00380228136882129,0
Dapk1,chr13,+,60601946,-0.437115688747273,,40,1,76,1,71,0,0.975609756097561,0.987012987012987,1
Ctla2b,chr13,-,60897446,-0.461417809980313,1.73365614501,31,7,6,0,36,9,0.81578947368421,0.461538461538462,0.8
Fbp1,chr13,-,62888281,,2.40038380636,107,37,55,13,92,24,0.743055555555556,0.597826086956522,0.793103448275862
Zfp367,chr13,-,64153198,-0.392886207630455,0.94652551462,0,69,1,70,0,35,0,0.0142857142857143,0
Cdc14b,chr13,-,64274987,0.912392319834,,1,160,6,143,0,138,0.0062111801242236,0.036144578313253,0
Ctsl,chr13,-,64370519,,-0.773101908358923,87,65,88,54,92,75,0.572368421052632,0.57516339869281,0.550898203592814
Ptdss1,chr13,+,66932829,-0.540768351398798,,9,44,17,56,11,41,0.169811320754717,0.278688524590164,0.211538461538462
Zfp712,chr13,-,67061169,,1.20551900524,17,173,11,105,14,173,0.0894736842105263,0.0597826086956522,0.0748663101604278
Zfp759,chr13,+,67128227,,1.70916820123,37,62,44,57,31,52,0.373737373737374,0.415094339622642,0.373493975903614
Zfp87,chr13,-,67526230,-0.476236525199795,,16,100,15,102,27,125,0.137931034482759,0.130434782608696,0.177631578947368
Fastkd3,chr13,+,68582209,-0.714667606426626,,38,47,46,64,45,70,0.447058823529412,0.494623655913979,0.391304347826087
Srd5a1,chr13,-,69611462,-0.827565632907779,,0,47,0,66,1,46,0,0,0.0212765957446809
Nsun2,chr13,+,69612015,,-0.600574995324945,4,178,10,166,12,186,0.021978021978022,0.0531914893617021,0.0606060606060606
