TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr1|1 A1	mouse chr1|1 A1	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 E|12 53.58 cM	mouse chr12 E|12 53.58 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 G3|3 60.63 cM	mouse chr3 G3|3 60.63 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A5.3|9 29.35 cM	mouse chr9 A5.3|9 29.35 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 5.37 cM	mouse chr16 5.37 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 32.8 cM	mouse chr13 32.8 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 64.81 cM	mouse chr5 64.81 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 A3|2 16.86 cM	mouse chr2 A3|2 16.86 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 D1|6 40.04 cM	mouse chr6 D1|6 40.04 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 D1|15 24.01 cM	mouse chr15 D1|15 24.01 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 39.24 cM	mouse chr2 39.24 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 A4|10 15.06 cM	mouse chr10 A4|10 15.06 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 37.26 cM	mouse chr14 37.26 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 72.54 cM	mouse chr9 72.54 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 B1|18 17.84 cM	mouse chr18 B1|18 17.84 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 B2.1|6 20.28 cM	mouse chr6 B2.1|6 20.28 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 E2|11 84.87 cM	mouse chr11 E2|11 84.87 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 A3|4 9.32 cM	mouse chr4 A3|4 9.32 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 C1.3|1 29.31 cM	mouse chr1 C1.3|1 29.31 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 8.23 cM	mouse chr12 8.23 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 E1|5 43.92 cM	mouse chr5 E1|5 43.92 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 B3|7 28.71 cM	mouse chr7 B3|7 28.71 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 A1|7 1.84 cM	mouse chr7 A1|7 1.84 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
arabidopsis chrchromosome	arabidopsis chrchromosome	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 54.67 cM	mouse chr3 54.67 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 C2|1 30.08 cM	mouse chr1 C2|1 30.08 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 A3.3|17 12.29 cM	mouse chr17 A3.3|17 12.29 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 62.63 cM|2 F1	mouse chr2 62.63 cM|2 F1	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 A3|14 11.51 cM	mouse chr14 A3|14 11.51 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 63.42 cM	mouse chr2 63.42 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 A1|18 4.95 cM	mouse chr18 A1|18 4.95 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 D1|15 22.14 cM	mouse chr15 D1|15 22.14 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 C3|10 50.25 cM	mouse chr10 C3|10 50.25 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 A4|10 17.73 cM	mouse chr10 A4|10 17.73 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 74.28 cM	mouse chr2 74.28 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 34.66 cM	mouse chr14 34.66 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 E1|11 72.18 cM	mouse chr11 E1|11 72.18 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 E2|4 83.14 cM	mouse chr4 E2|4 83.14 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 F2|15 56.91 cM	mouse chr15 F2|15 56.91 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A5.3|9 26.72 cM	mouse chr9 A5.3|9 26.72 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 A3|2 14.6 cM	mouse chr2 A3|2 14.6 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 C3.1- C3.2|16 45.41 cM	mouse chr16 C3.1- C3.2|16 45.41 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 H6|1 96.92 cM	mouse chr1 H6|1 96.92 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 E1|2 50.59 cM	mouse chr2 E1|2 50.59 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 C2|19 32.01 cM	mouse chr19 C2|19 32.01 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 36.68 cM	mouse chr10 36.68 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 B|2 25.58 cM	mouse chr2 B|2 25.58 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 83.58 cM	mouse chr4 83.58 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 E2|6 50.05 cM	mouse chr6 E2|6 50.05 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 D1|15 24.36 cM	mouse chr15 D1|15 24.36 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 C1|12 24.35 cM	mouse chr12 C1|12 24.35 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 B|9 29.96 cM	mouse chr9 B|9 29.96 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 B3|18 20.15 cM	mouse chr18 B3|18 20.15 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 G2|5 82.79 cM	mouse chr5 G2|5 82.79 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 63.35 cM	mouse chr13 63.35 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 B5.1|10 34.67 cM	mouse chr10 B5.1|10 34.67 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 A2|10 5.83 cM	mouse chr10 A2|10 5.83 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 G1|6 66.25 cM	mouse chr6 G1|6 66.25 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 8.66 cM|17 A1	mouse chr17 8.66 cM|17 A1	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 33.34 cM	mouse chr14 33.34 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 29.8 cM	mouse chr15 29.8 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 A2|8 16.43 cM	mouse chr8 A2|8 16.43 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 60.37 cM|2 E5	mouse chr2 60.37 cM|2 E5	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 F4|9 74.08 cM	mouse chr9 F4|9 74.08 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 E3|3 35.13 cM	mouse chr3 E3|3 35.13 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 G2|5 81.99 cM	mouse chr5 G2|5 81.99 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 A3|16 10.86 cM	mouse chr16 A3|16 10.86 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 B|2 19.66 cM	mouse chr2 B|2 19.66 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 F2|2 64.57 cM	mouse chr2 F2|2 64.57 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 C|17 28.23 cM	mouse chr17 C|17 28.23 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 A3|14 18.39 cM	mouse chr14 A3|14 18.39 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 D3|6 44.98 cM	mouse chr6 D3|6 44.98 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 A3.1|13 9.22 cM	mouse chr13 A3.1|13 9.22 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 E1|18 34.77 cM	mouse chr18 E1|18 34.77 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 B|1 12.85 cM	mouse chr1 B|1 12.85 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 D3|10 77.63 cM	mouse chr10 D3|10 77.63 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 D2|19 47.67 cM	mouse chr19 D2|19 47.67 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 F2|12 63.0 cM	mouse chr12 F2|12 63.0 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 E3- F1|15 50.66 cM	mouse chr15 E3- F1|15 50.66 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX 74.29 cM	mouse chrX 74.29 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A5.3|9 29.46 cM	mouse chr9 A5.3|9 29.46 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 6.6 cM	mouse chr7 6.6 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 A1|16 2.19 cM	mouse chr16 A1|16 2.19 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 45.95 cM	mouse chr4 45.95 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 16.31 cM	mouse chr11 16.31 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 B- C1|14	mouse chr14 B- C1|14	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 A3.1|13 7.67 cM	mouse chr13 A3.1|13 7.67 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 B|2 24.41 cM	mouse chr2 B|2 24.41 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 D|1 44.57 cM	mouse chr1 D|1 44.57 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 D|3 28.31 cM	mouse chr3 D|3 28.31 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 28.81 cM	mouse chr13 28.81 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 A3.3|17 11.79 cM	mouse chr17 A3.3|17 11.79 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 B3|7 30.51 cM	mouse chr7 B3|7 30.51 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 H4|3 82.65 cM	mouse chr3 H4|3 82.65 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 F1|3 37.91 cM	mouse chr3 F1|3 37.91 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 C4|16 54.88 cM	mouse chr16 C4|16 54.88 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 C3|8 41.25 cM	mouse chr8 C3|8 41.25 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 B1|16 13.01 cM	mouse chr16 B1|16 13.01 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 B2|16 22.57 cM	mouse chr16 B2|16 22.57 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A1.1|X 8.3 cM	mouse chrX A1.1|X 8.3 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2H|2 73.64 cM	mouse chr2H|2 73.64 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A3|9 7.96 cM	mouse chr9 A3|9 7.96 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 D2|12 41.52 cM	mouse chr12 D2|12 41.52 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 A1|4 6.24 cM	mouse chr4 A1|4 6.24 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 E4|14 62.6 cM	mouse chr14 E4|14 62.6 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
patens chrchromosome	patens chrchromosome	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 G1|2 71.18 cM	mouse chr2 G1|2 71.18 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 F3|15 57.6 cM	mouse chr15 F3|15 57.6 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 A1|7 8.34 cM	mouse chr7 A1|7 8.34 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 C3|8 41.28 cM	mouse chr8 C3|8 41.28 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 A|19 6.07 cM	mouse chr19 A|19 6.07 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 A3.1|11 13.53 cM	mouse chr11 A3.1|11 13.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 22.63 cM	mouse chr18 22.63 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 11.11 cM	mouse chr13 11.11 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 27.64 cM	mouse chr10 27.64 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 F3|6 62.66 cM	mouse chr6 F3|6 62.66 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 B1|16 13.99 cM	mouse chr16 B1|16 13.99 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 F|5 62.86 cM	mouse chr5 F|5 62.86 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 B1.3|11 30.4 cM	mouse chr11 B1.3|11 30.4 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 C1.1|2 28.96 cM	mouse chr2 C1.1|2 28.96 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 C3|19 34.61 cM	mouse chr19 C3|19 34.61 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 H3|1 79.86 cM	mouse chr1 H3|1 79.86 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 C3|8 43.07 cM	mouse chr8 C3|8 43.07 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 H3|2 94.76 cM	mouse chr2 H3|2 94.76 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 D1|13 53.03 cM	mouse chr13 D1|13 53.03 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 25.1 cM	mouse chr11 25.1 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 E3|18 52.53 cM	mouse chr18 E3|18 52.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 D1|18 28.99 cM	mouse chr18 D1|18 28.99 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 G2|5 76.51 cM	mouse chr5 G2|5 76.51 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 D2.2|4 62.04 cM	mouse chr4 D2.2|4 62.04 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 D|1 47.29 cM	mouse chr1 D|1 47.29 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 60.49 cM	mouse chr7 60.49 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 22.51 cM	mouse chr3 22.51 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 C1|14 26.15 cM	mouse chr14 C1|14 26.15 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 A1|7 7.76 cM	mouse chr7 A1|7 7.76 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 E4|14 58.69 cM	mouse chr14 E4|14 58.69 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 D|11 58.93 cM	mouse chr11 D|11 58.93 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A1.2|X 11.77 cM	mouse chrX A1.2|X 11.77 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 C1|19 29.18 cM	mouse chr19 C1|19 29.18 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 C6|4 49.18 cM	mouse chr4 C6|4 49.18 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 D2.2|4 57.75 cM	mouse chr4 D2.2|4 57.75 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 A1|14 4.83 cM	mouse chr14 A1|14 4.83 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 C|11 51.09 cM	mouse chr11 C|11 51.09 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 H2|3 68.88 cM	mouse chr3 H2|3 68.88 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 7.71 cM	mouse chr9 7.71 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 E2|11 85.37 cM	mouse chr11 E2|11 85.37 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 A3.2|17 10.71 cM	mouse chr17 A3.2|17 10.71 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 A3.3|6 12.28 cM	mouse chr6 A3.3|6 12.28 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 C3|12 37.02 cM	mouse chr12 C3|12 37.02 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 69.19 cM	mouse chr7 69.19 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 D3|4 73.29 cM	mouse chr4 D3|4 73.29 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 D3|6 47.52 cM	mouse chr6 D3|6 47.52 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 G1.3|5 67.91 cM	mouse chr5 G1.3|5 67.91 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 A1|17 2.02 cM	mouse chr17 A1|17 2.02 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 59.38 cM	mouse chr12 59.38 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 9.92 cM	mouse chr11 9.92 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 10.81 cM	mouse chr5 10.81 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 59.92 cM	mouse chr9 59.92 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 E3|14 56.64 cM	mouse chr14 E3|14 56.64 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 D2.2|4 61.2 cM	mouse chr4 D2.2|4 61.2 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 D3|18 30.84 cM	mouse chr18 D3|18 30.84 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 A3|5 11.95 cM	mouse chr5 A3|5 11.95 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 E1|8 68.32 cM	mouse chr8 E1|8 68.32 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A5|X 30.01 cM	mouse chrX A5|X 30.01 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 3.38 cM	mouse chr13 3.38 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 12.4 cM	mouse chr16 12.4 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 A3|16 11.1 cM	mouse chr16 A3|16 11.1 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 E1|5 43.96 cM	mouse chr5 E1|5 43.96 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 B1|17 17.48 cM	mouse chr17 B1|17 17.48 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 C1|14 26.47 cM	mouse chr14 C1|14 26.47 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 22.89 cM	mouse chr3 22.89 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX E3|X 56.28 cM	mouse chrX E3|X 56.28 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 63.24 cM	mouse chr1 63.24 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 D2.3|4 66.58 cM	mouse chr4 D2.3|4 66.58 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 A3.2|11 14.19 cM	mouse chr11 A3.2|11 14.19 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 A3.1|6 10.55 cM	mouse chr6 A3.1|6 10.55 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 C3|6 33.54 cM	mouse chr6 C3|6 33.54 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 A1|2 9.1 cM	mouse chr2 A1|2 9.1 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 A2|18 11.29 cM	mouse chr18 A2|18 11.29 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 B3.3|8 34.21 cM	mouse chr8 B3.3|8 34.21 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 B1|10 19.31 cM	mouse chr10 B1|10 19.31 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 B|1 11.52 cM	mouse chr1 B|1 11.52 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A2|X 18.15 cM	mouse chrX A2|X 18.15 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 B3|5 26.84 cM	mouse chr5 B3|5 26.84 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 B3|18 19.67 cM	mouse chr18 B3|18 19.67 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 A1|16 3.97 cM	mouse chr16 A1|16 3.97 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 E1|9 43.53 cM	mouse chr9 E1|9 43.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 44.84 cM	mouse chr7 44.84 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 G1.1|5 63.85 cM	mouse chr5 G1.1|5 63.85 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A7.3|X 37.4 cM	mouse chrX A7.3|X 37.4 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX D|X 45.14 cM	mouse chrX D|X 45.14 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 A1|14 3.26 cM	mouse chr14 A1|14 3.26 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 B|19 18.44 cM	mouse chr19 B|19 18.44 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 A1.1- A1.3|8 8.38 cM	mouse chr8 A1.1- A1.3|8 8.38 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 55.76 cM	mouse chr1 55.76 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A1.1|X 3.54 cM	mouse chrX A1.1|X 3.54 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 F3|3 47.84 cM	mouse chr3 F3|3 47.84 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 10.58 cM	mouse chr1 10.58 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 E3|3 33.74 cM	mouse chr3 E3|3 33.74 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 D1|12 39.09 cM	mouse chr12 D1|12 39.09 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 D3|15 35.92 cM	mouse chr15 D3|15 35.92 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 E1|3 30.19 cM	mouse chr3 E1|3 30.19 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A5|X 26.5 cM	mouse chrX A5|X 26.5 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX 63.29 cM	mouse chrX 63.29 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 E1|8 71.26 cM	mouse chr8 E1|8 71.26 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 A3.1|13 12.92 cM	mouse chr13 A3.1|13 12.92 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 B3|5 26.4 cM	mouse chr5 B3|5 26.4 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
